Week,Line,Location,Incident,Min Delay,Min Gap,Vehicle,has_delay,Year,Month,Day_of_Month,Hour,Minute,Bound_B,Bound_E,Bound_N,Bound_S,Bound_W
16,0.10404887835126755,0.002255097,7,10,20,4561,0,2024,4,15,11,17,0,0,0,0,1
16,0.10404887835126755,9.020386072523904e-05,9,10,20,4561,0,2024,4,15,12,33,0,1,0,0,0
16,0.10404887835126755,0.000811835,2,201,211,4483,1,2024,4,15,12,39,0,0,0,0,1
16,0.10404887835126755,0.000902039,11,10,20,4527,0,2024,4,15,13,10,0,0,0,0,1
16,0.20390297282509576,0.006224066,7,8,16,8196,0,2024,4,15,13,13,0,0,0,0,1
16,0.12666423490789713,0.020566480245354502,2,37,45,4535,1,2024,4,15,13,26,0,1,0,0,0
16,0.15548057632682838,0.020566480245354502,2,30,40,0,1,2024,4,15,13,41,0,0,0,0,0
16,0.10404887835126755,0.001533466,12,10,20,4541,0,2024,4,15,14,19,0,1,0,0,0
16,0.20390297282509576,0.000811835,0,6,12,8196,0,2024,4,15,14,44,0,0,1,0,0
16,0.1118913,0.000180408,11,10,20,4553,0,2024,4,15,15,32,0,0,0,0,1
16,0.20390297282509576,0.000270612,8,10,20,4569,0,2024,4,15,15,35,0,1,0,0,0
16,0.1118913,0.010734259426303445,4,0,0,4497,0,2024,4,15,15,40,0,0,0,0,1
16,0.15548057632682838,0.000541223,12,20,30,4547,1,2024,4,15,15,45,0,0,1,0,0
16,0.12666423490789713,0.001353058,7,10,20,4518,0,2024,4,15,15,49,0,1,0,0,0
16,0.15548057632682838,0.000541223,11,7,17,4577,0,2024,4,15,16,24,0,0,1,0,0
16,0.15548057632682838,0.000541223,11,0,0,4400,0,2024,4,15,17,2,0,1,0,0,0
16,0.00665694,0.009832221,8,20,40,4451,1,2024,4,15,17,21,0,0,0,0,0
16,0.047966441728980486,0.010824463287028685,4,0,0,4480,0,2024,4,15,17,39,0,1,0,0,0
16,0.035290899,0.010824463287028685,7,10,20,4610,0,2024,4,15,18,35,0,0,0,1,0
16,0.080977567,0.001984485,7,8,16,8350,0,2024,4,15,19,20,0,0,1,0,0
16,0.12666423490789713,0.003608154,0,10,20,4455,0,2024,4,15,19,45,0,0,1,0,0
16,0,9.020386072523904e-05,11,0,0,4616,0,2024,4,15,20,25,0,0,0,0,0
16,0.1118913,0.009742017,11,10,20,4497,0,2024,4,15,20,41,0,0,0,1,0
16,0.035290899,0.010824463287028685,3,10,20,4476,0,2024,4,15,20,57,0,0,1,0,0
16,0.12666423490789713,0.004780805,2,10,20,4552,0,2024,4,15,23,44,0,1,0,0,0
16,0.15548057632682838,0.022190149738408806,7,10,20,4507,0,2024,4,15,0,12,0,0,0,0,1
16,0.1118913,0.001894281,11,9,18,4443,0,2024,4,16,2,12,0,0,0,1,0
16,0.002462156,0.009832221,4,0,0,4447,0,2024,4,16,3,46,0,0,0,0,0
16,0.15548057632682838,0.001533466,11,0,0,4484,0,2024,4,16,4,31,0,0,1,0,0
16,0.00282692,0.001533466,0,20,40,4431,1,2024,4,16,4,41,0,0,0,0,1
16,0.035290899,0.002435504,7,9,16,4557,0,2024,4,16,4,56,0,0,0,0,0
16,0.00282692,0.002706116,11,0,0,4431,0,2024,4,16,5,15,0,0,0,0,0
16,0.15548057632682838,0.009200794,11,0,0,4528,0,2024,4,16,6,36,0,1,0,0,0
16,0.20390297282509576,0.001262854,5,10,20,4415,0,2024,4,16,7,56,0,0,1,0,0
16,0.031825643,9.020386072523904e-05,5,41,51,4439,1,2024,4,16,8,43,0,1,0,0,0
16,0.12666423490789713,9.020386072523904e-05,0,10,20,4455,0,2024,4,16,9,36,0,0,0,0,1
16,0.10404887835126755,0.010734259426303445,7,10,20,4502,0,2024,4,16,10,14,0,0,0,0,0
16,0.1118913,0.001713873,11,0,0,4529,0,2024,4,16,10,34,0,0,0,1,0
16,0.15548057632682838,0.001533466,2,44,54,4545,1,2024,4,16,13,30,0,0,0,0,1
16,0.20390297282509576,0.004329785,8,10,20,4610,0,2024,4,16,13,34,0,0,0,0,1
16,0.15548057632682838,0.004329785,2,44,54,0,1,2024,4,16,14,1,0,0,0,0,0
16,0.064380813,0.004329785,2,0,0,0,0,2024,4,16,14,2,0,0,0,0,0
16,0.12666423490789713,0.002525708,0,10,20,4444,0,2024,4,16,14,4,0,0,0,0,1
16,0.1118913,0.002164893,0,10,20,4586,0,2024,4,16,14,23,0,0,0,1,0
16,0.10404887835126755,0.001623669,2,88,98,0,1,2024,4,16,14,39,0,1,0,0,0
16,0.1118913,0.000721631,0,10,20,4563,0,2024,4,16,15,12,0,0,0,1,0
16,0.20390297282509576,0.002976727,0,6,12,8180,0,2024,4,16,15,31,0,1,0,0,0
16,0.080977567,0.000180408,7,3,7,7109,0,2024,4,16,16,3,0,0,1,0,0
16,0.00665694,0.00117265,4,0,0,4539,0,2024,4,16,16,8,0,1,0,0,0
16,0.1118913,0.007396717,11,5,15,4529,0,2024,4,16,16,15,0,0,1,0,0
16,0.035290899,0.000270612,1,66,76,4519,1,2024,4,16,16,33,0,0,0,1,0
16,0.1118913,0.002615912,11,5,15,4459,0,2024,4,16,16,35,0,0,0,1,0
16,0.15548057632682838,0.007577124,4,0,0,4527,0,2024,4,16,16,35,0,0,0,0,1
16,0.080977567,0.000541223,3,4,8,8819,0,2024,4,16,16,45,0,0,1,0,0
16,0.031825643,0.000541223,0,10,20,4488,0,2024,4,16,17,3,0,1,0,0,0
16,0.1118913,0.010734259426303445,4,0,0,4479,0,2024,4,16,17,19,0,0,1,0,0
16,0.1118913,9.020386072523904e-05,3,6,12,8179,0,2024,4,16,17,20,0,0,0,1,0
16,0.12666423490789713,0.003157135,4,0,0,4535,0,2024,4,16,18,3,0,0,0,0,1
16,0.12666423490789713,0.001984485,4,0,0,4460,0,2024,4,16,18,9,0,1,0,0,0
16,0.20390297282509576,0.000541223,7,110,120,8135,1,2024,4,16,18,56,0,1,0,0,0
16,0.064380813,0.001082446,2,10,37,4523,0,2024,4,16,19,54,0,1,0,0,0
16,0.10404887835126755,0.000631427,8,10,20,4486,0,2024,4,16,20,8,0,1,0,0,0
16,0.035290899,0.002435504,8,10,20,4443,0,2024,4,16,20,29,0,0,0,0,0
16,0.10404887835126755,0.000631427,4,0,0,4486,0,2024,4,16,21,5,0,0,0,0,1
16,0.064380813,0.000902039,7,32,42,4523,1,2024,4,16,21,5,0,0,0,0,1
16,0.20390297282509576,0.003608154,5,37,47,4564,1,2024,4,16,21,12,0,0,0,0,1
16,0.080977567,0.008659571,0,6,12,8697,0,2024,4,16,21,23,0,1,0,0,0
16,0.10404887835126755,0.004239581,3,0,0,4581,0,2024,4,16,22,15,0,0,0,0,0
16,0.10404887835126755,0.005592639,8,13,23,4571,0,2024,4,16,23,12,0,1,0,0,0
16,0.1118913,0.002706116,11,0,0,4479,0,2024,4,16,23,33,0,0,0,0,1
16,0.1118913,0.000811835,4,5,15,4454,0,2024,4,16,23,55,0,0,0,1,0
16,0.064380813,0.009200794,8,10,20,4463,0,2024,4,16,0,19,0,1,0,0,0
16,0.20390297282509576,0.009200794,2,0,0,0,0,2024,4,16,0,27,0,0,0,0,0
16,0.1118913,0.022911780624210717,2,19,29,4454,1,2024,4,16,0,29,0,0,1,0,0
16,0.12666423490789713,0.022190149738408806,0,10,20,4404,0,2024,4,16,1,7,0,1,0,0,0
16,0.15548057632682838,0.004961212,3,22,32,4531,1,2024,4,16,1,36,0,1,0,0,0
16,0.1118913,0.001894281,11,30,40,4467,1,2024,4,17,2,27,0,0,0,1,0
16,0.15548057632682838,0.005682843,3,0,0,4411,0,2024,4,17,2,36,0,0,1,0,0
16,0.15548057632682838,0.005592639,11,13,33,4405,0,2024,4,17,5,17,0,0,0,1,0
16,0.12666423490789713,0.000811835,5,12,22,4459,0,2024,4,17,5,17,0,0,0,0,1
16,0.20390297282509576,0.000360815,7,4,11,8097,0,2024,4,17,6,5,0,0,0,0,1
16,0.20390297282509576,0.000360815,7,4,11,8097,0,2024,4,17,6,5,0,0,0,0,1
16,0.15548057632682838,0.009200794,11,0,0,4474,0,2024,4,17,6,26,0,1,0,0,0
16,0.15548057632682838,0.007577124,7,8,16,4410,0,2024,4,17,7,6,0,0,0,0,1
16,0.10404887835126755,0.002164893,1,10,20,4539,0,2024,4,17,7,9,0,0,0,0,1
16,0.20390297282509576,0.000270612,7,5,10,8304,0,2024,4,17,7,11,0,1,0,0,0
16,0.12666423490789713,0.002164893,2,54,64,0,1,2024,4,17,7,16,0,0,0,0,0
16,0.10404887835126755,0.002255097,7,10,20,4549,0,2024,4,17,7,39,0,0,0,0,1
16,0.035290899,0.007216309,4,0,0,4400,0,2024,4,17,7,59,0,0,0,1,0
16,0.10404887835126755,0.001984485,2,63,73,4486,1,2024,4,17,9,23,0,0,0,0,1
16,0.10404887835126755,0.002525708,8,30,40,4415,1,2024,4,17,9,29,0,1,0,0,0
16,0.002462156,9.020386072523904e-05,10,0,0,0,0,2024,4,17,10,18,0,0,0,0,0
16,0.20390297282509576,0.00117265,11,10,20,4530,0,2024,4,17,12,5,0,1,0,0,0
16,0.20390297282509576,0.002074689,2,10,20,4465,0,2024,4,17,12,15,0,0,1,0,0
16,0.10404887835126755,0.005592639,7,10,20,4487,0,2024,4,17,12,43,0,1,0,0,0
16,0.080977567,0.005773047,7,4,7,8655,0,2024,4,17,14,11,0,1,0,0,0
16,0.080977567,0.000180408,11,3,7,8824,0,2024,4,17,14,20,0,0,0,0,1
16,0.035290899,0.004600397,7,10,19,4544,0,2024,4,17,15,1,0,0,0,1,0
16,0.080977567,0.001082446,2,26,29,8752,1,2024,4,17,15,56,0,0,0,0,1
16,0.12666423490789713,0.002525708,8,10,20,4517,0,2024,4,17,15,57,0,0,0,0,1
16,0.15548057632682838,0.001443262,11,29,34,4548,1,2024,4,17,16,23,0,1,0,0,0
16,0.1118913,0.003698358,8,11,21,4406,0,2024,4,17,16,39,0,0,1,0,0
16,0.10404887835126755,0.005592639,8,11,21,4486,0,2024,4,17,16,41,0,1,0,0,0
16,0.20390297282509576,0.004600397,4,0,0,8119,0,2024,4,17,17,12,0,1,0,0,0
16,0.1118913,0.00279632,5,10,20,4406,0,2024,4,17,17,15,0,0,0,1,0
16,0.20390297282509576,0.002255097,11,6,12,8191,0,2024,4,17,17,26,0,0,1,0,0
16,0.10404887835126755,0.004059174,4,0,0,4415,0,2024,4,17,18,47,0,1,0,0,0
16,0.20390297282509576,0.006224066,8,10,20,8191,0,2024,4,17,19,31,0,1,0,0,0
16,0.047966441728980486,0.010824463287028685,4,0,0,4608,0,2024,4,17,19,41,0,1,0,0,0
16,0.12666423490789713,0.002074689,11,10,20,4573,0,2024,4,17,21,41,0,0,0,0,1
16,0.10404887835126755,0.002525708,4,12,22,4498,0,2024,4,17,22,9,0,0,0,0,1
16,0.1118913,0.022911780624210717,11,5,15,4595,0,2024,4,17,22,21,0,0,0,0,0
16,0.12666423490789713,0.002706116,2,20,30,4460,1,2024,4,17,23,47,0,1,0,0,0
16,0.15548057632682838,0.004329785,7,8,16,4545,0,2024,4,18,6,4,0,0,0,0,0
16,0.002644538,0.007216309,3,0,0,4544,0,2024,4,18,6,30,0,0,0,0,0
16,0.10404887835126755,0.002525708,4,0,0,4490,0,2024,4,18,8,33,0,0,0,0,1
16,0.10404887835126755,0.005592639,8,10,20,4574,0,2024,4,18,10,0,0,1,0,0,0
16,0.10404887835126755,0.005592639,8,10,20,4562,0,2024,4,18,10,8,0,1,0,0,0
16,0.064380813,0.006855493,3,10,20,4523,0,2024,4,18,10,13,0,1,0,0,0
16,0.15548057632682838,0.003247339,2,25,35,4439,1,2024,4,18,10,21,0,1,0,0,0
16,0.20390297282509576,0.006855493,2,30,38,8071,1,2024,4,18,10,28,0,1,0,0,0
16,0.20390297282509576,0.003247339,2,10,20,4612,0,2024,4,18,11,24,0,1,0,0,0
16,0.20390297282509576,0.000631427,5,10,20,4494,0,2024,4,18,12,56,0,0,0,1,0
16,0.080977567,0.000902039,8,4,8,8629,0,2024,4,18,13,32,0,1,0,0,0
16,0.20390297282509576,0.001262854,7,6,12,8050,0,2024,4,18,13,55,0,0,1,0,0
16,0.12666423490789713,0.003608154,11,5,15,4592,0,2024,4,18,14,26,0,0,0,0,1
16,0.20390297282509576,0.001443262,7,6,12,8113,0,2024,4,18,14,56,0,0,1,0,0
16,0.047966441728980486,0.000451019,4,0,0,4544,0,2024,4,18,15,0,0,1,0,0,0
16,0.1118913,0.010734259426303445,4,10,20,4476,0,2024,4,18,15,15,0,0,0,0,1
16,0.12666423490789713,0.001353058,4,0,0,4592,0,2024,4,18,15,20,0,0,0,0,1
16,0.080977567,9.020386072523904e-05,7,3,7,8707,0,2024,4,18,15,23,0,0,0,0,1
16,0.15548057632682838,0.007577124,4,0,0,4588,0,2024,4,18,16,16,0,0,0,0,1
16,0.12666423490789713,0.003608154,11,40,50,4536,1,2024,4,18,16,51,0,1,0,0,0
16,0.15548057632682838,0.007577124,5,5,10,4573,0,2024,4,18,16,55,0,0,0,0,1
16,0.10404887835126755,0.000811835,4,16,26,4464,1,2024,4,18,16,59,0,0,0,0,1
16,0.080977567,0.000180408,7,4,7,8633,0,2024,4,18,17,5,0,1,0,0,0
16,0.1118913,0.00279632,8,8,18,4550,0,2024,4,18,17,10,0,0,0,1,0
16,0.1118913,0.002615912,4,0,0,4467,0,2024,4,18,17,13,0,0,0,0,1
16,0.080977567,0.002255097,1,4,7,8852,0,2024,4,18,17,36,0,0,0,0,1
16,0.20390297282509576,0.000631427,8,6,12,8071,0,2024,4,18,17,43,0,0,0,0,1
16,0.20390297282509576,0.012899152083709182,0,6,12,3319,0,2024,4,18,17,44,0,0,0,0,1
16,0.10404887835126755,0.000902039,4,18,28,4512,1,2024,4,18,17,56,0,0,0,0,1
16,0.12666423490789713,0.000721631,0,10,20,4547,0,2024,4,18,18,12,0,0,0,0,1
16,0.080977567,0.002435504,1,6,12,8629,0,2024,4,18,18,20,0,0,0,0,1
16,0.00665694,0.000180408,0,20,40,4577,1,2024,4,18,18,22,0,0,0,0,1
16,0.20390297282509576,0.000451019,1,10,20,4502,0,2024,4,18,18,25,0,1,0,0,0
16,0.047966441728980486,0.001353058,1,60,70,4400,1,2024,4,18,19,1,0,1,0,0,0
16,0.035290899,0.010824463287028685,5,52,62,4461,1,2024,4,18,19,13,0,0,0,1,0
16,0.20390297282509576,0.001894281,3,6,12,8091,0,2024,4,18,19,27,0,0,0,0,1
16,0.1118913,0.003698358,3,24,34,4467,1,2024,4,18,19,52,0,0,1,0,0
16,0.10404887835126755,0.000992242,8,27,37,4466,1,2024,4,18,19,52,0,1,0,0,0
16,0.12666423490789713,0.002435504,5,15,25,4600,0,2024,4,18,20,0,0,1,0,0,0
16,0.10404887835126755,0.000811835,4,18,28,4586,1,2024,4,18,20,29,0,0,0,0,1
16,0.10404887835126755,0.004059174,11,10,20,4572,0,2024,4,18,20,59,0,0,0,0,0
16,0.1118913,0.005773047,3,20,30,4476,1,2024,4,18,21,29,0,0,0,0,0
16,0.20390297282509576,0.012899152083709182,7,87,97,8122,1,2024,4,18,21,30,0,1,0,0,0
16,0.15548057632682838,9.020386072523904e-05,5,20,30,4414,1,2024,4,18,21,33,0,0,0,0,1
16,0.12666423490789713,0.003698358,3,14,24,4587,0,2024,4,18,21,56,0,0,0,1,0
16,0.10404887835126755,0.001984485,3,10,20,4496,0,2024,4,18,1,6,0,0,0,1,0
16,0.15548057632682838,0.004239581,3,10,20,4460,0,2024,4,18,1,29,0,0,0,0,1
16,0.12666423490789713,0.004690601,11,0,0,4499,0,2024,4,19,2,25,0,1,0,0,0
16,0.1118913,9.020386072523904e-05,4,10,20,4566,0,2024,4,19,7,35,0,0,1,0,0
16,0.047966441728980486,0.000721631,2,10,18,4477,0,2024,4,19,7,45,0,0,0,0,1
16,0.047966441728980486,0.000270612,5,10,18,4477,0,2024,4,19,7,46,0,0,0,0,1
16,0.1118913,9.020386072523904e-05,5,10,20,0,0,2024,4,19,7,47,0,0,0,0,0
16,0.12666423490789713,0.022190149738408806,3,31,41,4529,1,2024,4,19,8,56,0,0,0,0,0
16,0.064380813,0.003157135,7,10,20,4610,0,2024,4,19,9,0,0,1,0,0,0
16,0.1118913,0.001984485,11,10,20,4550,0,2024,4,19,9,23,0,0,1,0,0
16,0.15548057632682838,9.020386072523904e-05,11,0,0,4588,0,2024,4,19,10,49,0,0,0,0,0
16,0.15548057632682838,0.009200794,11,0,0,4586,0,2024,4,19,11,17,0,1,0,0,0
16,0.20390297282509576,0.002706116,3,10,20,4448,0,2024,4,19,11,58,0,0,0,0,0
16,0.035290899,0.001533466,2,9,18,4450,0,2024,4,19,13,5,0,0,0,1,0
16,0.12666423490789713,0.000992242,1,47,57,4473,1,2024,4,19,13,7,0,0,0,0,1
16,0.035290899,0.001533466,5,9,18,4402,0,2024,4,19,13,10,0,0,0,1,0
16,0.15548057632682838,0.001984485,8,10,20,4443,0,2024,4,19,14,41,0,0,1,0,0
16,0.047966441728980486,0.003698358,4,0,0,4470,0,2024,4,19,15,35,0,0,0,1,0
16,0.080977567,9.020386072523904e-05,0,8,16,8785,0,2024,4,19,15,49,0,0,0,0,1
16,0.12666423490789713,0.004780805,3,17,27,4438,1,2024,4,19,16,0,0,0,0,0,1
16,0,0.001353058,4,0,0,0,0,2024,4,19,16,57,0,0,0,0,0
16,0.20390297282509576,0.006224066,7,9,18,8141,0,2024,4,19,17,19,0,0,1,0,0
16,0.080977567,9.020386072523904e-05,8,8,16,8322,0,2024,4,19,17,35,0,1,0,0,0
16,0.10404887835126755,0.002525708,4,25,35,4578,1,2024,4,19,18,4,0,1,0,0,0
16,0.15548057632682838,0.000180408,10,0,0,4434,0,2024,4,19,18,34,0,0,0,0,1
16,0.12666423490789713,9.020386072523904e-05,8,10,20,4426,0,2024,4,19,18,37,0,0,0,0,1
16,0.10404887835126755,0.001353058,11,10,20,4493,0,2024,4,19,19,19,0,1,0,0,0
16,0.1118913,0.000811835,2,10,20,4566,0,2024,4,19,19,25,0,0,0,0,1
16,0.1118913,0.001262854,2,10,20,4566,0,2024,4,19,19,25,0,0,0,1,0
16,0.047966441728980486,0.010734259426303445,6,9,19,4477,0,2024,4,19,19,31,0,1,0,0,0
16,0.10404887835126755,0.00117265,7,7,17,4589,0,2024,4,19,20,1,0,0,0,0,1
16,0.080977567,9.020386072523904e-05,7,10,20,8799,0,2024,4,19,20,24,0,0,0,0,1
16,0.15548057632682838,9.020386072523904e-05,8,18,28,4417,1,2024,4,19,20,42,0,0,1,0,0
16,0.20390297282509576,0.010734259426303445,11,10,20,4460,0,2024,4,19,21,39,0,1,0,0,0
16,0.20390297282509576,0.005412232,0,10,20,8304,0,2024,4,19,21,57,0,0,0,0,1
16,0.12666423490789713,0.000721631,7,41,51,4423,1,2024,4,19,23,39,0,0,0,0,1
16,0.20390297282509576,0.000451019,8,10,20,8172,0,2024,4,19,23,54,0,0,0,0,1
16,0.20390297282509576,0.004329785,0,10,20,4612,0,2024,4,19,0,24,0,0,1,0,0
16,0.12666423490789713,0.004239581,11,0,0,4488,0,2024,4,19,1,24,0,0,0,1,0
16,0.031825643,0.004059174,3,0,0,4516,0,2024,4,19,1,38,0,0,1,0,0
16,0.20390297282509576,0.003788562,4,0,0,4498,0,2024,4,19,1,51,0,1,0,0,0
16,0.1118913,0.010734259426303445,11,0,0,4416,0,2024,4,20,4,12,0,1,0,0,0
16,0.035290899,0.004600397,8,34,44,4430,1,2024,4,20,5,17,0,0,1,0,0
16,0.035290899,9.020386072523904e-05,5,29,39,4496,1,2024,4,20,5,20,0,0,0,0,0
16,0.006474558,0.002706116,11,0,0,4578,0,2024,4,20,5,30,0,0,0,0,0
16,0.1118913,0.00279632,11,10,20,4457,0,2024,4,20,5,43,0,0,1,0,0
16,0.047966441728980486,0.000180408,4,11,21,4611,0,2024,4,20,5,49,0,0,0,0,0
16,0.12666423490789713,0.020566480245354502,11,10,20,4413,0,2024,4,20,7,12,0,0,0,0,1
16,0.15548057632682838,0.000451019,8,10,20,4465,0,2024,4,20,8,0,0,1,0,0,0
16,0.20390297282509576,0.004329785,11,24,34,4497,1,2024,4,20,9,57,0,0,1,0,0
16,0.15548057632682838,0.004329785,0,10,20,4592,0,2024,4,20,10,10,0,0,0,0,1
16,0.064380813,0.000270612,7,10,20,4500,0,2024,4,20,11,2,0,1,0,0,0
16,0.064380813,0.003427747,0,10,20,4523,0,2024,4,20,11,35,0,0,0,0,1
16,0.080977567,0.008659571,7,10,20,8383,0,2024,4,20,12,4,0,0,0,0,1
16,0.064380813,0.003427747,3,20,30,4593,1,2024,4,20,12,19,0,0,0,0,0
16,0.080977567,0.000811835,7,10,20,8840,0,2024,4,20,12,27,0,0,0,0,1
16,0.1118913,0.007396717,0,8,16,4608,0,2024,4,20,13,15,0,0,0,1,0
16,0.10404887835126755,0.00396897,8,10,20,4486,0,2024,4,20,13,49,0,0,0,0,1
16,0.12666423490789713,0.000360815,12,10,20,4508,0,2024,4,20,14,0,0,0,0,0,1
16,0.10404887835126755,9.020386072523904e-05,4,0,0,0,0,2024,4,20,15,12,0,0,0,0,0
16,0.1118913,0.000270612,1,10,20,4535,0,2024,4,20,15,19,0,0,0,1,0
16,0.20390297282509576,0.001533466,2,30,40,4612,1,2024,4,20,15,51,0,0,0,1,0
16,0.20390297282509576,0.001262854,2,27,32,8206,1,2024,4,20,15,58,0,0,1,0,0
16,0.20390297282509576,0.002615912,1,5,10,8097,0,2024,4,20,16,19,0,1,0,0,0
16,0.10404887835126755,0.000180408,8,10,20,4417,0,2024,4,20,16,45,0,0,0,0,1
16,0.12666423490789713,0.003608154,4,0,0,4487,0,2024,4,20,16,45,0,1,0,0,0
16,0.15548057632682838,9.020386072523904e-05,7,10,20,4532,0,2024,4,20,16,50,0,0,0,0,1
16,0.10404887835126755,0.000992242,11,13,23,4481,0,2024,4,20,17,1,0,0,0,0,1
16,0.12666423490789713,0.000360815,9,0,0,4489,0,2024,4,20,17,29,0,0,0,0,1
16,0.20390297282509576,9.020386072523904e-05,7,5,10,8199,0,2024,4,20,18,22,0,1,0,0,0
16,0.1118913,0.000270612,8,10,20,4535,0,2024,4,20,18,27,0,0,0,1,0
16,0.047966441728980486,0.003698358,4,0,0,4482,0,2024,4,20,18,48,0,1,0,0,0
16,0.12666423490789713,9.020386072523904e-05,11,40,50,4477,1,2024,4,20,21,4,0,1,0,0,0
16,9.119095385737735e-05,9.020386072523904e-05,8,0,0,9040,0,2024,4,20,21,7,0,0,0,0,0
16,0.20390297282509576,0.002255097,11,10,20,8114,0,2024,4,20,21,33,0,0,0,0,1
16,0.1118913,0.007396717,4,0,0,4608,0,2024,4,20,21,56,0,0,0,1,0
16,0.12666423490789713,0.020566480245354502,0,10,20,4556,0,2024,4,20,22,22,0,0,0,0,1
16,0.15548057632682838,0.005682843,0,10,20,4552,0,2024,4,20,22,44,0,0,0,0,1
16,0.10404887835126755,9.020386072523904e-05,8,10,20,4479,0,2024,4,20,22,46,0,0,0,0,1
16,0.20390297282509576,0.000180408,11,65,73,8206,1,2024,4,20,23,35,0,0,0,1,0
16,0.1118913,0.022911780624210717,11,30,40,4462,1,2024,4,21,2,14,0,0,0,0,0
16,0.10404887835126755,0.002255097,11,0,0,4594,0,2024,4,21,2,37,0,1,0,0,0
16,0.10404887835126755,0.000180408,11,0,0,4591,0,2024,4,21,3,43,0,0,0,1,0
16,0.10404887835126755,0.004059174,11,0,0,4460,0,2024,4,21,4,19,0,0,0,0,0
16,0.20390297282509576,0.009200794,11,0,0,4578,0,2024,4,21,4,34,0,1,0,0,0
16,0.20390297282509576,0.007577124,3,0,0,4455,0,2024,4,21,4,45,0,0,0,0,1
16,0.1118913,0.010734259426303445,0,15,30,4414,0,2024,4,21,6,12,0,0,0,1,0
16,0.15548057632682838,0.009200794,11,0,0,4580,0,2024,4,21,6,20,0,1,0,0,0
16,0.12666423490789713,0.022190149738408806,11,0,0,4432,0,2024,4,21,6,42,0,0,0,0,0
16,0.10404887835126755,0.001984485,0,10,20,4430,0,2024,4,21,7,8,0,1,0,0,0
16,0.1118913,0.010734259426303445,11,11,25,4575,0,2024,4,21,7,54,0,0,0,0,0
16,0.047966441728980486,0.010734259426303445,5,8,18,4573,0,2024,4,21,7,56,0,1,0,0,0
16,0.20390297282509576,0.006855493,11,10,20,4454,0,2024,4,21,8,22,0,1,0,0,0
16,0.20390297282509576,0.000360815,6,23,33,4507,1,2024,4,21,8,28,0,0,0,0,1
16,0.1118913,0.000631427,11,15,30,4575,0,2024,4,21,8,45,0,0,0,1,0
16,0.20390297282509576,0.000992242,0,10,20,4466,0,2024,4,21,10,37,0,1,0,0,0
16,0.10404887835126755,0.002255097,7,10,20,4549,0,2024,4,21,11,20,0,0,0,1,0
16,0.031825643,9.020386072523904e-05,8,10,20,4424,0,2024,4,21,12,1,0,1,0,0,0
16,0.10404887835126755,0.001984485,12,10,20,4434,0,2024,4,21,12,45,0,0,0,0,1
16,0.20390297282509576,0.002525708,11,11,21,4476,0,2024,4,21,12,57,0,0,0,0,1
16,0.20390297282509576,0.000631427,3,8,18,4540,0,2024,4,21,14,41,0,0,1,0,0
16,0.1118913,0.022911780624210717,5,10,20,4562,0,2024,4,21,14,59,0,1,0,0,0
16,0.20390297282509576,0.006675086,8,10,20,4423,0,2024,4,21,15,10,0,0,0,0,1
16,0.047966441728980486,9.020386072523904e-05,1,9,18,4502,0,2024,4,21,15,36,0,0,0,1,0
16,0.035290899,0.000360815,2,0,0,4502,0,2024,4,21,15,39,0,0,0,0,1
16,0.12666423490789713,9.020386072523904e-05,11,8,16,4531,0,2024,4,21,16,27,0,0,1,0,0
16,0.080977567,0.008659571,0,8,18,8815,0,2024,4,21,16,31,0,0,0,0,1
16,0.12666423490789713,0.001984485,2,52,60,4542,1,2024,4,21,16,33,0,1,0,0,0
16,0.12666423490789713,0.001984485,5,52,60,4488,1,2024,4,21,16,33,0,0,0,0,1
16,0.15548057632682838,0.000992242,7,10,20,4587,0,2024,4,21,16,42,0,0,0,1,0
16,0.20390297282509576,0.004329785,5,10,20,4454,0,2024,4,21,16,46,0,0,1,0,0
16,0.047966441728980486,0.003157135,4,0,0,4482,0,2024,4,21,18,12,0,0,0,0,1
16,0.12666423490789713,0.003608154,4,0,0,4432,0,2024,4,21,18,13,0,0,0,0,1
16,0.1118913,0.010734259426303445,11,10,20,4562,0,2024,4,21,19,4,0,0,0,0,0
16,0.047966441728980486,0.003698358,5,7,16,4514,0,2024,4,21,19,14,0,1,0,0,0
16,0.080977567,0.005773047,11,10,20,7119,0,2024,4,21,20,22,0,0,0,0,0
16,0.1118913,0.002976727,11,10,20,4509,0,2024,4,21,20,52,0,0,0,1,0
17,0.15548057632682838,0.022190149738408806,8,8,16,4605,0,2024,4,22,6,47,0,0,0,0,0
17,0.064380813,0.006855493,4,20,15,4593,1,2024,4,22,6,49,0,0,0,0,0
17,0.064380813,0.006855493,4,0,0,4593,0,2024,4,22,6,49,0,1,0,0,0
17,0.12666423490789713,0.022190149738408806,4,10,20,4496,0,2024,4,22,6,52,0,0,0,0,0
17,0,0.010102832401226773,11,0,0,0,0,2024,4,22,7,30,0,0,0,0,0
17,0.080977567,0.002074689,1,4,8,8673,0,2024,4,22,7,58,0,0,0,0,1
17,0.10404887835126755,0.001984485,4,0,0,4595,0,2024,4,22,9,28,0,0,0,0,1
17,0,0.022190149738408806,3,0,0,4448,0,2024,4,22,9,45,0,0,0,0,0
17,0.047966441728980486,0.003157135,4,0,0,4611,0,2024,4,22,9,59,0,1,0,0,0
17,0.10404887835126755,0.0023453,8,10,20,4494,0,2024,4,22,10,19,0,1,0,0,0
